food_id,source_food_code,source_index,canonical_name,normalized_name,ingredient_name,normalized_ingredient_name,food_group,processing_state,source_name,source_version,food_type,active,is_recommendation_candidate,representative_method,variant_count,nutrition_data_quality,trace_nutrients,qualified_nutrients,calories_kcal,carbohydrate_g,protein_g,fat_g,fiber_g,sodium_mg,calcium_mg,iron_mg,potassium_mg,vitamin_a_mcg_rae,vitamin_c_mg
7abcad3a-bac5-5fc5-9af6-5a4d7da3aa05,A008047A060a,101,"멥쌀, 현미, 알찬미, 생것","멥쌀,현미,알찬미,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('19),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],365,78.09,6.91,2.34,3.1,5,12,0.86,218,0,0
b49741ea-9cb3-5e26-9bb6-597b1fe4cd54,A008048A060a,102,"멥쌀, 현미, 영호진미, 생것","멥쌀,현미,영호진미,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('19),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],363,78.1,6.21,2.32,3.1,4,11,0.75,194,0,0
ba0300e8-8b01-583e-94f3-3f054cca5e37,A008049A060a,103,"멥쌀, 현미, 예찬, 생것","멥쌀,현미,예찬,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('19),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],356,75.12,7.23,2.6,3,6,12,1.29,230,0,0
177259c3-8725-5e96-89cd-c21d595df161,A008050A060a,104,"멥쌀, 현미, 오대, 생것","멥쌀,현미,오대,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],364,77.07,7.32,2.52,3.1,1,13,1.26,308,0,0
c07fa2ef-c4cf-5832-9516-909f953fa5f1,A008051A060a,105,"멥쌀, 현미, 운광, 생것","멥쌀,현미,운광,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],356,75.7,6.52,2.52,3,1,12,0.98,271,0,0
63edb402-07ed-5ed0-849e-33c2efb6bdcc,A008052A060a,107,"멥쌀, 현미, 일품, 생것","멥쌀,현미,일품,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],358,76.28,7,2.27,3.1,2,12,1.04,228,0,0
a857ae75-9baa-5582-a461-a67658b86580,A008024A060a,109,"멥쌀, 현미, 추청벼, 생것","멥쌀,현미,추청벼,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('99),10.4,INGREDIENT,1,0,,109,PARTIAL,[],[],362,76.9,6.4,2.7,,14,12,1.1,263,0,0
8c710d62-2873-5380-9977-fd062d824bb1,A008053A060a,110,"멥쌀, 현미, 친들, 생것","멥쌀,현미,친들,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('19),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],354,75.65,6.97,2.13,3,8,15,1.02,225,0,0
4bdc3d6c-e9af-59eb-9d63-4a975440348a,A008054A060a,113,"멥쌀, 현미, 팔방미, 생것","멥쌀,현미,팔방미,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],359,75.82,7.04,2.65,2.6,1,11,1.3,236,0,0
c9659094-30b3-55b8-823b-047a6f84f983,A008030A060a,114,"멥쌀, 현미, 하이아미, 생것","멥쌀,현미,하이아미,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],361,75.47,7.41,2.86,3.1,1,13,1.17,239,0,0
ab8d0392-4415-5097-bf8d-06dd2a14e227,A008055A060a,115,"멥쌀, 현미, 한가루, 생것","멥쌀,현미,한가루,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('19),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],361,77.21,7.1,2.2,3.1,3,12,1.19,234,0,0
9121ceb0-7b5b-546b-b75c-ba9a5be8309f,A008056A060a,116,"멥쌀, 현미, 한아름4호, 생것","멥쌀,현미,한아름4호,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('19),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],364,77.45,7.04,2.51,3.1,6,12,0.87,265,0,0
922c86a1-ad0d-5bc6-b01d-87761096c3f8,A008057A060a,117,"멥쌀, 현미, 해담쌀, 생것","멥쌀,현미,해담쌀,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('19),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],367,77.41,7.42,2.61,3.1,4,12,1.19,254,0,0
baa775c8-a058-5b46-987f-23b52b8e41fa,A008058A060a,118,"멥쌀, 현미, 해들, 생것","멥쌀,현미,해들,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],358,75.45,7.27,2.67,3.1,2,13,1.21,297,0,0
29aa278b-9555-5c47-ba99-3d980c0a95cc,A008059A060a,119,"멥쌀, 현미, 해품, 생것","멥쌀,현미,해품,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],350,74.51,7.58,2.02,3,8,13,1.24,252,0,0
647f5420-f902-5be3-a303-67053cefe252,A008037A060a,120,"멥쌀, 현미, 호품, 생것","멥쌀,현미,호품,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('15),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],344,73.72,6.3,2.16,2.9,1,10,0.82,224,0,0
02704562-3a19-5948-a30b-a85d2ff2dc6c,A008009A060a,121,"멥쌀, 현미, 발아현미, 생것","멥쌀,현미,발아현미,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('21),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],384,81.18,7.22,2.88,4.1,2,16,1.05,301,0,0
ca91a630-6e09-594c-9044-cb41c34d96cb,A0080612670a,122,"멥쌀, 현미, 적진주, 생것","멥쌀,현미,적진주,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],360,76.01,7.47,2.48,3.1,2,15,1.06,281,0,0
22c5b2de-4b06-51f2-98fc-d58cc396db65,A0080000020a,123,"멥쌀, 현미, 흑미, 생것","멥쌀,현미,흑미,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],357,75.56,7.7,2.21,3.1,2,17,0.91,284,2,0
90dc2609-8b7d-5547-8df6-f8c7ef0e5a1c,A0080600020a,124,"멥쌀, 현미, 흑진미, 생것","멥쌀,현미,흑진미,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],357,75.82,7.82,2.11,3.1,1,14,0.96,261,2,0
6d592d66-8c88-5a16-b49c-6aabfbed4ef5,A008034A060a,125,"멥쌀, 현미, 흑진주벼, 생것","멥쌀,현미,흑진주벼,생것",멥쌀,멥쌀,곡류 및 그 제품,생것,농진청('11),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],369,77.7,7.9,2.6,7.4,2,23,2.5,351,4,0
792ea9c3-48da-58b6-bb2d-04fba1890f89,A013000A069a,126,"멥쌀, 현미, 밥","멥쌀,현미,밥",멥쌀,멥쌀,곡류 및 그 제품,,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],166,35.33,3.37,1.08,1.3,1,5,0.44,122,0,0
698f82f9-7d8d-50f5-9dc6-1baa9f2101f6,A013007A069a,129,"멥쌀, 현미, 삼광, 밥","멥쌀,현미,삼광,밥",멥쌀,멥쌀,곡류 및 그 제품,,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],165,34.83,3.5,1.15,1,1,5,0.44,121,0,0
3d3e91cb-5478-5c96-a54d-1d5c3a9e114e,A013008A069a,130,"멥쌀, 현미, 새일미, 밥","멥쌀,현미,새일미,밥",멥쌀,멥쌀,곡류 및 그 제품,,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],173,36.47,3.43,1.28,1.5,1,7,0.4,124,0,0
daefb86a-e4c1-5ccd-b619-3c42ae0668a1,A013009A069a,131,"멥쌀, 현미, 신동진, 밥","멥쌀,현미,신동진,밥",멥쌀,멥쌀,곡류 및 그 제품,,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],160,34.43,3.15,0.91,1.4,0,5,0.39,107,0,0
d2003b0e-68f1-5ac9-af43-fcc3f8758e6a,A013010A069a,132,"멥쌀, 현미, 오대, 밥","멥쌀,현미,오대,밥",멥쌀,멥쌀,곡류 및 그 제품,,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],167,35.61,3.37,0.98,1.4,0,5,0.52,136,0,0
6e374ecb-55da-5989-b3ce-f988747fdbfc,A015006A069a,133,"멥쌀, 현미, 흑진미, 밥","멥쌀,현미,흑진미,밥",멥쌀,멥쌀,곡류 및 그 제품,,농진청('20),10.4,INGREDIENT,1,0,,109,MEASURED,[],[],174,36.83,3.98,1.01,1.5,1,7,0.45,120,0,0
8c970790-4dd4-5e6f-8c2c-094fa282d9e6,A015000A069a,134,"멥쌀, 현미, 죽","멥쌀,현미,죽",멥쌀,멥쌀,곡류 및 그 제품,,JAPAN('20),10.4,INGREDIENT,1,0,,109,QUALIFIED,[],"[""carbohydrate_g"",""protein_g"",""fat_g"",""fiber_g"",""sodium_mg"",""calcium_mg"",""iron_mg"",""potassium_mg"",""vitamin_a_mcg_rae"",""vitamin_c_mg""]",64,15.2,1.2,0.4,0.6,1,3,0.2,41,0,0
48e890f2-c4d8-553c-9c3a-e045a55bccb9,A012000A069a,135,"멥쌀, 현미, 미음","멥쌀,현미,미음",멥쌀,멥쌀,곡류 및 그 제품,,JAPAN('20),10.4,INGREDIENT,1,0,,109,QUALIFIED,"[""sodium_mg""]","[""carbohydrate_g"",""protein_g"",""fat_g"",""fiber_g"",""sodium_mg"",""calcium_mg"",""iron_mg"",""potassium_mg"",""vitamin_a_mcg_rae"",""vitamin_c_mg""]",19,4.4,0.4,0.1,0.2,0,1,0.1,12,0,0
f0364ecc-4f90-593c-b07c-46ae04d82ca3,A0130000002a,136,"멥쌀밥, 쪄서 말린것","멥쌀밥,쪄서 말린것",멥쌀밥,멥쌀밥,곡류 및 그 제품,,농진청('09),10.4,INGREDIENT,1,0,,1,PARTIAL,[],[],373,83.7,5.2,0.1,,29,44,1.4,19,0,0
318fd1dc-6a7a-5dbd-b98d-289ea98b702a,A0130000089a,137,누룽지,누룽지,누룽지,누룽지,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,1,EXACT_BASE_NAME,4,MEASURED,[],[],414,88.8,8,1.1,2.3,2,11,0.19,70,0,0
2df3c1b6-e246-5d9b-ac34-2bf09019a531,A0140000089a,138,"즉석밥, 누룽지","즉석밥,누룽지",즉석밥,즉석밥,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,4,MEASURED,[],[],415,90.96,6.64,0.84,2.3,70,12,0.19,92,0,0
30cf2940-cfad-5fe2-bf1a-181f1bf7e7d9,A0140000089v,139,"즉석밥, 누룽지, 끓는물 부음","즉석밥,누룽지,끓는물 부음",즉석밥,즉석밥,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,4,MEASURED,[],[],69,15.08,1.32,0.1,0.6,13,4,0.08,13,0,0
362ae215-d335-5f73-8c15-f0a36b5a33fa,A014000A039a,140,"즉석밥, 백미","즉석밥,백미",즉석밥,즉석밥,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,4,MEASURED,[],[],152,33.59,2.11,0.28,1.2,1,5,0.07,18,0,0
9301767e-1938-5708-8110-bf361efaed22,A0140002209a,141,"즉석밥, 잡곡밥(멥쌀, 찹쌀, 흑미, 팥, 기장, 찰수수)","즉석밥,잡곡밥(멥쌀,찹쌀,흑미,팥,기장,찰수수)",즉석밥,즉석밥,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,4,MEASURED,[],[],150,33.76,2.83,0.38,0.7,159,9,0.24,41,0,0
760b7658-f7ca-592f-bb4c-bcc0fa17bfb1,A0090040009w,143,"멥쌀 과자, 쌀엿강정, 팽화","멥쌀 과자,쌀엿강정,팽화",멥쌀 과자,멥쌀과자,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,5,MEASURED,[],[],395,89.95,4.11,2.13,0.8,4,8,0.18,63,0,0
48bfce46-4b02-59b4-aaf7-635e21c45b35,A0090030009j,144,"멥쌀 과자, 튀밥, 팽화","멥쌀 과자,튀밥,팽화",멥쌀 과자,멥쌀과자,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,5,MEASURED,[],[],404,86.73,7.32,1.23,0.8,0,5,0.07,86,0,0
174f70bb-3a22-5038-9ef3-f1a0a2e241c0,A0100000001a,145,"멥쌀 국수, 말린것","멥쌀 국수,말린것",멥쌀 국수,멥쌀국수,곡류 및 그 제품,말린것,농진청('19),10.4,INGREDIENT,1,0,,2,MEASURED,[],[],380,82.36,7.2,0.72,0.9,87,19,0.72,31,0,0
558f4479-6ab4-51dd-83bc-45e1066487a4,A0110010009a,146,"멥쌀떡, 가래떡","멥쌀떡,가래떡",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],213,48.8,3.71,0.37,0.7,261,10,0.14,29,0,0
a3269475-de65-54e9-8bb4-67f1c6f4ea8e,A0110010029a,147,"멥쌀떡, 가래떡, 흑미","멥쌀떡,가래떡,흑미",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],217,47.4,4.53,1.09,1.9,329,8,0.17,61,0,0
5ee18a01-b4cc-5e9d-8ea9-ecb092a6c64e,A0110020009a,148,"멥쌀떡, 개피떡(바람떡)","멥쌀떡,개피떡(바람떡)",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],206,44.3,5.32,0.81,0.7,286,14,0.29,66,1,0
9289459a-9230-507d-a690-8dbef7c597b7,A0110030009a,150,"멥쌀떡, 꿀떡","멥쌀떡,꿀떡",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],210,46.14,3.09,1.46,1.6,248,25,0.38,18,0,0
9d348e8d-32a5-51f3-bac6-8302acdc21a8,A0110050009a,151,"멥쌀떡, 무지개떡","멥쌀떡,무지개떡",멥쌀떡,멥쌀떡,곡류 및 그 제품,,식약('11),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],229,53,3.5,0.3,0.2,277,10,1.4,32,1,0
1a3b7abd-a3ee-58c4-8f16-7f9a95a95373,A0110060009a,152,"멥쌀떡, 백설기","멥쌀떡,백설기",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('18),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],245,53.45,3.99,0.52,0.5,212,6,0,31,0,0.07
ce350b37-7427-53e9-9288-c878bcbdefb2,A0110060059a,153,"멥쌀떡, 백설기, 검정콩","멥쌀떡,백설기,검정콩",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],229,48.31,5.75,1.46,2.5,223,19,0.63,116,0,0
2b483e5c-7dcc-54ac-a50f-dcc0ee2d9324,A0110070059a,154,"멥쌀떡, 송편, 검정콩","멥쌀떡,송편,검정콩",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],214,38.49,8.21,3.06,3.1,246,24,0.97,225,1,0
594b8590-0483-5b14-929d-1b15295bc939,A0110070069a,155,"멥쌀떡, 송편, 팥","멥쌀떡,송편,팥",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('01),10.4,INGREDIENT,1,0,,19,PARTIAL,[],[],200,43.6,5.4,0.4,,466,5,0.5,108,0,
6d092ade-d1cb-5c84-895f-e2ec097e308b,A0110070079a,156,"멥쌀떡, 송편, 깨","멥쌀떡,송편,깨",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],223,44.37,5.74,2.53,1.2,232,25,0.54,147,0,0
20307a73-91f1-5b67-8a31-ae3142d2662f,A0110072649a,157,"멥쌀떡, 모싯잎송편, 동부","멥쌀떡,모싯잎송편,동부",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('14),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],190,40.29,5.65,0.66,4,262,88,0.99,142,47,0.09
d9b4c598-b4fb-5cfa-820c-641b3246716d,A0110072179a,158,"멥쌀떡, 모싯잎송편, 동부(국내산)","멥쌀떡,모싯잎송편,동부(국내산)",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('14),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],190,40.68,5.28,0.65,4.2,282,91,0.88,139,57,0
73d35efa-33e0-52ba-bcb7-24ef4966d646,A0110072189a,159,"멥쌀떡, 모싯잎송편, 동부(수입산)","멥쌀떡,모싯잎송편,동부(수입산)",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('14),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],190,39.9,6.03,0.67,3.9,242,85,1.1,145,37,0.19
088291d7-0d41-517f-9d23-a0c9f5f02e0e,A0110080009a,160,"멥쌀떡, 시루떡, 팥","멥쌀떡,시루떡,팥",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],183,38.9,5.83,0.41,1.3,233,18,0.88,195,0,0
3cee2c16-4e64-5d24-b659-c0d538315150,A0110100009a,161,"멥쌀떡, 절편","멥쌀떡,절편",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],214,48.68,3.69,0.48,0.7,247,10,0.17,25,0,0
41cc5b8b-7aa2-54cd-8347-eaf4bc87a8a6,A0110110009a,162,"멥쌀떡, 증편","멥쌀떡,증편",멥쌀떡,멥쌀떡,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,19,MEASURED,[],[],195,44.66,3.02,0.43,0.8,265,9,0.05,25,0,0
e1efe018-e426-5c8a-a289-0c9a1cc78e43,A0250030005a,163,"미숫가루, 혼합곡물","미숫가루,혼합곡물",미숫가루,미숫가루,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,1,LOWEST_COMPLEXITY_VARIANT,1,MEASURED,[],[],412,76.69,14.36,5.3,12.8,5,61,4.04,552,1,0
c02706c8-14e6-5a10-add1-f3d42d436fc3,A016000A010a,164,"밀, 도정, 생것","밀,도정,생것",밀,밀,곡류 및 그 제품,생것,농진청('99),10.4,INGREDIENT,1,0,,15,PARTIAL,[],[],333,75.8,10.6,1,,17,52,4.7,538,0,0
7e840529-d519-5e0a-b2a4-f0e2385efc0d,A016002A010a,165,"밀, 금강, 도정, 생것","밀,금강,도정,생것",밀,밀,곡류 및 그 제품,생것,농진청('13),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],329,71.7,13.06,1.28,3.3,1,14,2.36,143,0,0
1bf48d89-d94e-500e-96cc-9c79340990d0,A016007A010a,166,"밀, 신미찰, 도정, 생것","밀,신미찰,도정,생것",밀,밀,곡류 및 그 제품,생것,농진청('05),10.4,INGREDIENT,1,0,,15,PARTIAL,[],[],334,74.2,11.3,1.6,,6,24,5.9,319,0,0
7688cb86-d8bd-569a-b150-9d1570aca670,A016013A010a,167,"밀, 흑밀, 도정, 생것","밀,흑밀,도정,생것",밀,밀,곡류 및 그 제품,생것,농진청('05),10.4,INGREDIENT,1,0,,15,PARTIAL,[],[],328,72.5,12.9,0.9,,6,37,5,368,0,0
5d0019be-4056-5d44-9e45-7ea3f3c536c2,A0160000100a,168,"밀, 통밀, 생것","밀,통밀,생것",밀,밀,곡류 및 그 제품,생것,농진청('06),10.4,INGREDIENT,1,0,,15,PARTIAL,[],[],342,74.6,13.2,1.5,16,,24,5.2,780,5,0
355cc973-b700-589a-a689-ef3e4598c64c,A0160142481a,169,"밀, 호라산, 생것","밀,호라산,생것",밀,밀,곡류 및 그 제품,생것,농진청('16),10.4,INGREDIENT,1,1,NUTRITION_MEDOID_RAW,15,MEASURED,[],[],334,71.16,13.74,1.91,11.9,3,24,3.32,417,1,0
b9b808f9-7a1e-54fa-97af-e895693c63eb,A0160010005a,170,"밀, 강력밀가루","밀,강력밀가루",밀,밀,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],334,72.89,13.59,1.11,2.5,1,17,0.64,95,0,0.15
c042e7f7-2c21-5557-a9ba-a7aa193f1fee,A0160030005a,171,"밀, 도넛가루","밀,도넛가루",밀,밀,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],410,77.98,7.98,5.75,0.8,558,79,0.5,156,0,0
c4608049-0af9-52d6-a310-3ef4491268c7,A0160040005a,172,"밀, 박력밀가루","밀,박력밀가루",밀,밀,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],374,77.73,9.15,0.94,2.1,1,18,0.51,116,0,0.18
dafc97f1-b129-54b2-8823-fd2066a39a7a,A0160050005a,173,"밀, 부침가루","밀,부침가루",밀,밀,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],368,75.52,9.8,0.98,2.5,786,32,0.58,140,0,0.01
b73f75b3-8384-55f8-b6f1-8109adbade6f,A0160060005a,174,"밀, 빵가루","밀,빵가루",밀,밀,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],392,77.04,11.95,2.05,4.2,306,21,0.77,134,0,40.97
26491382-afdc-5145-99da-cdb2acf0a4ae,A0160080005a,175,"밀, 중력밀가루","밀,중력밀가루",밀,밀,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],375,76.64,10.34,1.01,2.7,1,17,0.73,115,0,0.17
bcdc9e76-fd8d-5dca-a2e3-6ab2044e0de0,A0160100005a,176,"밀, 통밀가루","밀,통밀가루",밀,밀,곡류 및 그 제품,,농진청('21),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],347,73.77,13.73,2.2,10.5,5,33,5.12,299,0,0
6dc9e4d8-8bf3-555e-ac6d-110c7276346c,A0160110005a,177,"밀, 튀김가루","밀,튀김가루",밀,밀,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],367,78.41,7.22,0.8,2.2,876,72,0.89,137,0,0
40d52082-02ef-5f0c-8a42-bd2ed4bb6fb2,A0160120005a,178,"밀, 팬케이크가루","밀,팬케이크가루",밀,밀,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,15,MEASURED,[],[],384,79.63,7.75,3.79,2,827,162,0.27,158,2,0
2887f78c-d7a0-568e-a55a-c0b315b3bf8d,A0170010009a,179,"과자, 건빵","과자,건빵",과자,과자,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],419,75.37,9.92,8.67,6.9,457,23,1.55,177,0,0.17
549f787a-fa11-5471-af15-601c4e68cb9f,A0170180009j,181,"과자, 마카로니","과자,마카로니",과자,과자,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],457,71.28,11.5,13.96,5.1,497,24,1.81,160,0,0
97de8eb7-61c4-5b09-b291-e12027064e78,A0170020139a,182,"과자, 만주, 밤","과자,만주,밤",과자,과자,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],330,70.86,6.35,2.39,4.5,158,43,1.48,78,1,0.37
9d119b2e-76e8-5343-ae26-a53ae592e7c1,A0170030009a,183,"과자, 모나카","과자,모나카",과자,과자,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],346,82.62,3.35,0.29,2.4,64,21,1.29,89,0,0
c35a6a58-ecc8-52f1-9e29-a11b013f9d67,A0170110269a,184,"과자, 바닐라 웨하스","과자,바닐라 웨하스",과자,과자,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],512,66.68,5.89,24.62,2.3,148,103,0.5,247,5,0
86432c28-5e9e-5f67-b62f-9c91f332c69f,A0170040159a,185,"과자, 비스킷, 소프트","과자,비스킷,소프트",과자,과자,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],489,60.34,5.7,24.93,2.1,227,184,3.27,107,81,0.05
84d7e3e6-baaa-564f-a24d-7c6c8c37a895,A0170040149a,186,"과자, 비스킷, 하드","과자,비스킷,하드",과자,과자,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],534,62.63,6.68,28.58,2.1,481,42,6.99,111,5,0.03
2eca8136-11c5-556b-8806-e1123d9b4c64,A0170172219w,187,"과자, 뻥튀기, 원반 모양, 팽화","과자,뻥튀기,원반 모양,팽화",과자,과자,곡류 및 그 제품,,농진청('16),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],383,82.29,11.06,1.07,2,112,21,0.81,135,0,0
00b3d02a-3d4f-5a5f-8120-a30eb8d56b15,A0170050009a,188,"과자, 사과파이","과자,사과파이",과자,과자,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],471,64.98,5.5,21,1.9,207,11,0.41,60,33,5.25
6cdb91e6-9604-5817-a65a-7d0ddbf8fa26,A0170080179a,189,"과자, 스낵, 새우","과자,스낵,새우",과자,과자,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],494,66.32,6.04,22.77,2.5,577,137,1.14,91,0,0
0899749b-f9ff-5bbc-bfba-b861c6435b96,A0170080209a,190,"과자, 스낵, 옥수수","과자,스낵,옥수수",과자,과자,곡류 및 그 제품,,농진청('13),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],520,65.73,5.25,26.27,1.1,420,163,1.01,81,13,0
ef576010-d2e1-5c97-93f9-c5fb484c0fe0,A0170090009a,191,"과자, 약과","과자,약과",과자,과자,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],418,67.03,5.2,14.3,1.2,92,13,0.86,109,0,0
6724acb0-8681-5505-9c19-35bd9dfe85a6,A0170060169a,193,"과자, 전병, 김","과자,전병,김",과자,과자,곡류 및 그 제품,,농진청('22),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],410,86.45,7.48,3.8,1.5,313,34,3.78,209,13,0
a46610cc-61cd-55e9-9b1c-33de1f3e57fd,A0170120009a,194,"과자, 초코볼","과자,초코볼",과자,과자,곡류 및 그 제품,,식약('96),10.4,INGREDIENT,1,0,,26,PARTIAL,[],[],501,70.2,4.3,22.5,,54,119,2,258,11,0
baba0178-ce83-53ee-abb8-cfc738f66213,A0170130009a,195,"과자, 초코파이","과자,초코파이",과자,과자,곡류 및 그 제품,,농진청('21),10.4,INGREDIENT,1,0,,26,MEASURED,[],[],460,59.37,5.63,22.26,2,205,91,2.21,221,14,0
